sender,receiver,amount,timestamp,gas_fee,amount,gas_fee,amount_to_gas_ratio,is_self_transfer,address_interaction_delta,hour_sin,hour_cos,dow_sin,dow_cos,label_union,label_isoforest,label_autoencoder,label_text
963,977,3.400718952616731,1704859988,0.021622682395054313,3.400718952616731,0.021622682395054313,157.27546276311853,0,14,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,normal
348,348,0.34993420841022577,1706783550,0.03212579203146918,0.34993420841022577,0.03212579203146918,10.892621702251787,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,1,anomaly
202,209,4.983753210934201,1705763608,0.04229566921882553,4.983753210934201,0.04229566921882553,117.83126085172229,0,7,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,0,0,normal
467,510,3.359567939340492,1704106301,0.03319152773248919,3.359567939340492,0.03319152773248919,101.21760451164675,0,43,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,normal
530,551,2.2978390147582286,1704379138,0.01933982270005669,2.2978390147582286,0.01933982270005669,118.81380001552407,0,21,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,normal
452,462,12.276700306038054,1704716694,0.12024477956752726,12.276700306038054,0.12024477956752726,102.09756572565405,0,10,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,normal
55,64,6.0204111075373445,1706347200,0.06983759548535913,6.0204111075373445,0.06983759548535913,86.20586381357926,0,9,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0,0,0,normal
929,968,7.623737676419577,1704855284,0.06620214052672084,7.623737676419577,0.06620214052672084,115.15845959327932,0,39,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,normal
906,940,4.701781500878333,1704701363,0.05703428684040801,4.701781500878333,0.05703428684040801,82.43779201898016,0,34,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,normal
57,73,2.7284497649773467,1705196735,0.024768269012621132,2.7284497649773467,0.024768269012621132,110.15903703228693,0,16,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,0,0,normal
150,163,3.367394986517177,1705193687,0.035055121128554696,3.367394986517177,0.035055121128554696,96.05997404968237,0,13,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,0,normal
982,14,2.2798326404672222,1706085103,0.013455384704137307,2.2798326404672222,0.013455384704137307,169.43632577097216,0,968,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,normal
863,912,7.416071975710642,1706447560,0.06491926961982779,7.416071975710642,0.06491926961982779,114.23527832008797,0,49,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,0,0,normal
847,883,1.549885830503378,1705436399,0.02107534063191129,1.549885830503378,0.02107534063191129,73.54021565632293,0,36,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,normal
23,40,2.2781541998945123,1705133243,0.025219022584922354,2.2781541998945123,0.025219022584922354,90.33471812303169,0,17,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,0,0,normal
829,853,3.127476800797714,1704619798,0.0348274218948146,3.127476800797714,0.0348274218948146,89.79923671212056,0,24,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0,0,0,normal
671,708,9.378354447567688,1706136391,0.09520483086640553,9.378354447567688,0.09520483086640553,98.5071175186112,0,37,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,normal
639,666,4.7488683210505105,1704796871,0.0487759063592525,4.7488683210505105,0.0487759063592525,97.36092472509087,0,27,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,normal
723,765,4.3956796814641885,1706213639,0.047465069626965686,4.3956796814641885,0.047465069626965686,92.60870762274948,0,42,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,normal
275,297,4.652397638743321,1706515551,0.04452352197947695,4.652397638743321,0.04452352197947695,104.49300475280883,0,22,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,normal
67,105,12.294263505182116,1705885485,0.15180184621226697,12.294263505182116,0.15180184621226697,80.98888783013858,0,38,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0,0,normal
763,773,6.238538043070095,1705948038,0.07765870516705424,6.238538043070095,0.07765870516705424,80.33274861231182,0,10,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,0,normal
289,294,4.663199999294253,1705603030,0.041560042821049865,4.663199999294253,0.041560042821049865,112.20389972489102,0,5,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,0,normal
678,716,9.430734354508385,1704241720,0.07937547876496975,9.430734354508385,0.07937547876496975,118.8116697137163,0,38,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,normal
263,264,11.236236010078459,1706648257,0.14872396235353585,11.236236010078459,0.14872396235353585,75.55094066051768,0,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,normal
808,840,6.996814034113023,1705023436,0.07363990653134458,6.996814034113023,0.07363990653134458,95.01387784890893,0,32,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,normal
23,61,2.8971295760665274,1706071300,0.03303968761447429,2.8971295760665274,0.03303968761447429,87.68632237110215,0,38,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,normal
574,620,2.0178274648758583,1706366851,0.013385682321014995,2.0178274648758583,0.013385682321014995,150.74509532151362,0,46,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,0,normal
873,897,5.532973476862836,1706545342,0.05693149791429137,5.532973476862836,0.05693149791429137,97.18649091804413,0,24,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,normal
401,421,5.641502978778942,1704180663,0.046298318991011715,5.641502978778942,0.046298318991011715,121.85111432151632,0,20,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,normal
966,968,5.175766772926951,1704912361,0.05456015764923011,5.175766772926951,0.05456015764923011,94.86346900915333,0,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,normal
176,177,4.702355694260051,1704420829,0.06004403080244903,4.702355694260051,0.06004403080244903,78.31511056578083,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,normal
663,687,3.879446778526373,1705041135,0.049215648932277006,3.879446778526373,0.049215648932277006,78.82545642362868,0,24,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,normal
617,630,4.356833475024108,1705836780,0.04405991506896726,4.356833475024108,0.04405991506896726,98.88426882715599,0,13,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0,0,0,normal
770,790,6.380181057299967,1705957295,0.06985767749439485,6.380181057299967,0.06985767749439485,91.33112311815205,0,20,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,normal
455,462,3.994553880193494,1705546718,0.039965230043964114,3.994553880193494,0.039965230043964114,99.9507040568066,0,7,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,normal
340,345,10.516759624265127,1705537030,0.10132982851917835,10.516759624265127,0.10132982851917835,103.78739153200819,0,5,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,normal
249,271,14.86022669859647,1706361735,0.11415324231139154,14.86022669859647,0.11415324231139154,130.17786526186907,0,22,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,normal
282,322,9.061325075665568,1706399307,0.0833319407567658,9.061325075665568,0.0833319407567658,108.73770496642156,0,40,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0,0,0,normal
185,206,3.020485712365433,1705895432,0.04056766695683995,3.020485712365433,0.04056766695683995,74.45547635322907,0,21,0.7071067811865476,0.7071067811865476,0.0,1.0,0,0,0,normal
374,377,2.841036106622229,1704846118,0.02854923455711515,2.841036106622229,0.02854923455711515,99.51353006691645,0,3,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,normal
598,610,5.59680949188248,1705884604,0.052046494729504504,5.59680949188248,0.052046494729504504,107.53478107646525,0,12,0.0,1.0,0.0,1.0,0,0,0,normal
467,473,6.901734479575233,1704409173,0.08691166223170145,6.901734479575233,0.08691166223170145,79.41090422441317,0,6,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,normal
390,1064,0.2912730947009481,1706737310,0.00022754442014016505,0.2912730947009481,0.00022754442014016505,1280.0151037344592,0,674,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,1,1,anomaly
917,926,2.781841115659921,1704598871,0.02644380314911469,2.781841115659921,0.02644380314911469,105.1981837858756,0,9,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,0,0,normal
445,487,4.324416848066977,1705314523,0.05364430260186113,4.324416848066977,0.05364430260186113,80.61277399828116,0,42,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,normal
76,118,4.5386581901984755,1705544454,0.06006377825744907,4.5386581901984755,0.06006377825744907,75.56396827227417,0,42,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,normal
505,512,6.317816620821909,1705347007,0.04441019419951548,6.317816620821909,0.04441019419951548,142.26047222027492,0,7,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,0,normal
719,753,3.471350353475355,1704190490,0.02959666740881194,3.471350353475355,0.02959666740881194,117.28851538050739,0,34,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,normal
357,386,4.337190243447604,1704352610,0.0246789141758321,4.337190243447604,0.0246789141758321,175.74470477505596,0,29,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,normal
220,234,5.802025851901293,1704746751,0.04854203119048261,5.802025851901293,0.04854203119048261,119.52579062618543,0,14,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,normal
652,654,4.43330683758055,1705508380,0.03329783232502003,4.43330683758055,0.03329783232502003,133.140964339583,0,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,normal
653,683,7.353182765780427,1706341344,0.05326201851462274,7.353182765780427,0.05326201851462274,138.05675395486784,0,30,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,normal
437,472,8.910546792403483,1704940500,0.08272899527427627,8.910546792403483,0.08272899527427627,107.70765057384446,0,35,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,normal
975,975,0.24430789677158293,1703824976,0.00031841853927094577,0.24430789677158293,0.00031841853927094577,767.2299013490912,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,1,1,anomaly
103,132,9.678682080058568,1706525007,0.10809529507550035,9.678682080058568,0.10809529507550035,89.53841310035054,0,29,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,normal
98,109,13.063745468215696,1706042519,0.11541550617053584,13.063745468215696,0.11541550617053584,113.18881465567375,0,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,normal
885,901,2.3377789791887698,1705597230,0.032664483847806444,2.3377789791887698,0.032664483847806444,71.56942305860224,0,16,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,normal
646,659,4.650145413750835,1705207649,0.041593171917057276,4.650145413750835,0.041593171917057276,111.80066538366519,0,13,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,normal
85,127,6.730361381784661,1704415384,0.06805807314512088,6.730361381784661,0.06805807314512088,98.89143318117628,0,42,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,normal
269,304,8.48779949284264,1705796811,0.05014805442041525,8.48779949284264,0.05014805442041525,169.25477764576019,0,35,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,0,normal
446,456,2.9034056585795467,1704696861,0.020471691880706386,2.9034056585795467,0.020471691880706386,141.8253194335479,0,10,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,normal
413,442,0.7675090742129852,1704336549,0.007874734519001001,0.7675090742129852,0.007874734519001001,97.46463169199453,0,29,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,normal
829,869,3.6019895522024794,1705779747,0.039045658695102445,3.6019895522024794,0.039045658695102445,92.25068163973542,0,40,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0,0,0,normal
239,241,8.629743220935453,1706107953,0.06572891486042601,8.629743220935453,0.06572891486042601,131.2929313732201,0,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,normal
801,821,3.1220699540176944,1704422541,0.023757970891301435,3.1220699540176944,0.023757970891301435,131.41141784320504,0,20,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,normal
749,750,5.480288226636276,1704702945,0.04030273076081378,5.480288226636276,0.04030273076081378,135.9780531840341,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,normal
64,98,6.622452628701805,1706048572,0.0682265894995783,6.622452628701805,0.0682265894995783,97.06555327798124,0,34,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,normal
519,553,2.5173623935566125,1704959091,0.028335256972862287,2.5173623935566125,0.028335256972862287,88.84202135690416,0,34,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,normal
877,901,2.073967629140264,1704351700,0.01719636954064926,2.073967629140264,0.01719636954064926,120.60489966726797,0,24,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,normal
683,714,0.9462542029403377,1706510319,0.00878069752491657,0.9462542029403377,0.00878069752491657,107.76514309982423,0,31,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,normal
89,123,2.5895069235137465,1704760864,0.02311854819760773,2.5895069235137465,0.02311854819760773,112.00987974162264,0,34,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,normal
590,629,4.1406401988071995,1705405219,0.03499559003158712,4.1406401988071995,0.03499559003158712,118.31887994690322,0,39,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0,normal
139,158,1.6927381368627323,1704917478,0.016620383520726027,1.6927381368627323,0.016620383520726027,101.84705523078303,0,19,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,normal
152,171,1.4991257282696115,1705512305,0.01997933938528159,1.4991257282696115,0.01997933938528159,75.03376107802535,0,19,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,normal
913,936,4.3909338172993495,1705294865,0.03699214027932599,4.3909338172993495,0.03699214027932599,118.6990695091692,0,23,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,0,normal
461,496,4.149038357479927,1705046280,0.04463377474042317,4.149038357479927,0.04463377474042317,92.95735016892476,0,35,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0,normal
618,625,3.361845744174676,1704662456,0.03486000191849929,3.361845744174676,0.03486000191849929,96.43845653393574,0,7,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0,normal
530,542,5.9487326063691315,1705236768,0.06428138420956966,5.9487326063691315,0.06428138420956966,92.54205947953032,0,12,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0,0,normal
577,580,2.109480285971872,1705979083,0.024571506829091604,2.109480285971872,0.024571506829091604,85.85063350563442,0,3,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,0,normal
746,748,2.499583308046884,1704946945,0.03032711227120127,2.499583308046884,0.03032711227120127,82.4207218111326,0,2,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,normal
347,393,2.606113939103155,1705267505,0.030638267267661074,2.606113939103155,0.030638267267661074,85.06072049468418,0,46,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0,normal
522,552,3.8462735372758954,1704849623,0.04233522553983563,3.8462735372758954,0.04233522553983563,90.8527728316692,0,30,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,normal
860,879,4.475184290892973,1704834841,0.03890951388398474,4.475184290892973,0.03890951388398474,115.0151388188785,0,19,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,normal
844,880,6.154600159224649,1706035331,0.05802417712290235,6.154600159224649,0.05802417712290235,106.06956278747086,0,36,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,normal
326,354,4.961764837133409,1704138346,0.052608721362959146,4.961764837133409,0.052608721362959146,94.31447420583302,0,28,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,0,normal
860,894,5.139697555721306,1705701973,0.06090422561883877,5.139697555721306,0.06090422561883877,84.38982122503653,0,34,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,normal
124,1048,0.40098309861297776,1703888543,0.0004895883784372252,0.40098309861297776,0.0004895883784372252,819.0041394599727,0,924,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,1,1,anomaly
926,962,3.3220658296716774,1705245162,0.028319111209112333,3.3220658296716774,0.028319111209112333,117.30822454344825,0,36,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,0,0,normal
852,857,6.068522122016069,1705871824,0.07364131224572601,6.068522122016069,0.07364131224572601,82.40647963607516,0,5,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0,normal
394,402,6.502614760437164,1704918237,0.07054493117718962,6.502614760437164,0.07054493117718962,92.17691094396653,0,8,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,normal
388,402,3.6325051841712614,1706565902,0.024718054322111056,3.6325051841712614,0.024718054322111056,146.95750997467368,0,14,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,normal
784,804,2.7175674435020976,1705901190,0.020395134624948918,2.7175674435020976,0.020395134624948918,133.2458040124785,0,20,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,0,normal
930,967,4.033033653200094,1705700374,0.03692792733044116,4.033033653200094,0.03692792733044116,109.21361832672696,0,37,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0,normal
99,140,5.912285169696894,1706228602,0.07831094654572307,5.912285169696894,0.07831094654572307,75.49754760363467,0,41,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,normal
929,953,3.7170178843523973,1704563418,0.03635818639474538,3.7170178843523973,0.03635818639474538,102.23328583179098,0,24,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,normal
463,495,6.9364290864735185,1705866272,0.08130585947814534,6.9364290864735185,0.08130585947814534,85.312771771514,0,32,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,0,0,normal
197,206,3.4204453503100947,1705281786,0.028857696227869177,3.4204453503100947,0.028857696227869177,118.52797042499579,0,9,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0,0,normal
95,130,4.0228516722208925,1704240920,0.04046550587072808,4.0228516722208925,0.04046550587072808,99.41431823264955,0,35,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,normal
236,252,3.4471946175788317,1704695205,0.052979083356794035,3.4471946175788317,0.052979083356794035,65.06707456020978,0,16,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,normal
136,136,0.30630845667601797,1703905001,0.0003563278792994709,0.30630845667601797,0.0003563278792994709,859.6011663935185,1,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,1,1,anomaly
892,903,5.863606829123309,1704710960,0.08925671709975727,5.863606829123309,0.08925671709975727,65.69372437967486,0,11,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,normal
153,193,4.880821480223721,1705617017,0.04731980585785945,4.880821480223721,0.04731980585785945,103.14540307774793,0,40,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,normal
191,226,8.875898674725685,1706538157,0.09010895976709792,8.875898674725685,0.09010895976709792,98.50183281050674,0,35,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,normal
77,95,2.755871105523624,1705784920,0.024448262545553497,2.755871105523624,0.024448262545553497,112.7225287753447,0,18,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,0,0,normal
8,57,3.702837500668997,1704211380,0.039267584346924456,3.702837500668997,0.039267584346924456,94.29753877853771,0,49,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,normal
308,315,4.099841303879032,1704862718,0.03738989940830987,4.099841303879032,0.03738989940830987,109.65100928989804,0,7,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,normal
936,973,3.086197398012883,1705543333,0.037512361265126894,3.086197398012883,0.037512361265126894,82.27145589385718,0,37,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,normal
814,860,8.394520808799657,1705499225,0.07046022763861022,8.394520808799657,0.07046022763861022,119.13841182107647,0,46,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,normal
677,701,7.1080494457350465,1705534805,0.05434435661288025,7.1080494457350465,0.05434435661288025,130.79643556008168,0,24,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,normal
969,978,4.059163486745808,1706273681,0.021392751084833746,4.059163486745808,0.021392751084833746,189.74472115352722,0,9,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,normal
23,69,3.535863740217409,1704512221,0.036170418892796624,3.535863740217409,0.036170418892796624,97.75564870124002,0,46,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,0,normal
279,283,7.711926807932851,1705402370,0.06373762210296481,7.711926807932851,0.06373762210296481,120.99487466799265,0,4,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,normal
978,992,8.834537819915827,1704326200,0.09079138819271478,8.834537819915827,0.09079138819271478,97.30589015892832,0,14,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,normal
61,80,4.178106302186792,1704069336,0.037914799808060964,4.178106302186792,0.037914799808060964,110.19721115147189,0,19,0.0,1.0,0.0,1.0,0,0,0,normal
209,253,3.7926143911242267,1704269443,0.03884368702019373,3.7926143911242267,0.03884368702019373,97.63783270043926,0,44,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,normal
923,932,2.1303033838470466,1704609829,0.019678492566509703,2.1303033838470466,0.019678492566509703,108.25536021590132,0,9,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,0,normal
449,455,4.342705287631049,1704927490,0.054699382084698336,4.342705287631049,0.054699382084698336,79.39220386410624,0,6,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,normal
4,50,16.215459423858498,1705654242,0.11232209254549613,16.215459423858498,0.11232209254549613,144.3657041345929,0,46,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0,0,normal
314,318,4.737439607337,1704299638,0.04114066647635253,4.737439607337,0.04114066647635253,115.15220490018092,0,4,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,normal
606,608,2.5420368783860763,1706125049,0.02170525110763055,2.5420368783860763,0.02170525110763055,117.11616210377748,0,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,0,normal
123,145,9.61333887296617,1704691548,0.08847099431440769,9.61333887296617,0.08847099431440769,108.66089909867358,0,22,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,0,normal
971,20,7.0063492404954655,1705087068,0.07874657630605278,7.0063492404954655,0.07874657630605278,88.97337102671243,0,951,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0,normal
344,353,6.492731143027055,1705742053,0.05700551238299923,6.492731143027055,0.05700551238299923,113.89652917141557,0,9,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0,0,0,normal
808,846,4.211561954999454,1704824658,0.022423185516452712,4.211561954999454,0.022423185516452712,187.8216667160253,0,38,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,normal
418,455,2.383721075892067,1705492673,0.03054451354208147,2.383721075892067,0.03054451354208147,78.04086623279595,0,37,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,normal
35,80,5.174047691689798,1704862920,0.06382662097480528,5.174047691689798,0.06382662097480528,81.06408896518735,0,45,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0,normal
